Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_14_15,VPWR,li1,15.1800,51.6800,1.800000
FILLER_14_3,VPWR,li1,9.6600,51.6800,1.800000
FILLER_13_85,VPWR,li1,47.3800,46.2400,1.799997
FILLER_13_73,VPWR,li1,41.8600,46.2400,1.799998
FILLER_13_61,VPWR,li1,34.2700,46.2400,1.799998
FILLER_13_55,VPWR,li1,31.0500,46.2400,1.799998
FILLER_13_51,VPWR,li1,29.9000,46.2400,1.799998
FILLER_13_39,VPWR,li1,26.2200,46.2400,1.799998
FILLER_13_27,VPWR,li1,20.7000,46.2400,1.799999
FILLER_13_15,VPWR,li1,15.1800,46.2400,1.799999
FILLER_13_3,VPWR,li1,9.6600,46.2400,1.799999
FILLER_12_93,VPWR,li1,48.5300,46.2400,1.799997
FILLER_12_85,VPWR,li1,46.4600,46.2400,1.799997
FILLER_12_83,VPWR,li1,43.9300,46.2400,1.799998
FILLER_12_77,VPWR,li1,42.3200,46.2400,1.799998
FILLER_12_65,VPWR,li1,38.1800,46.2400,1.799998
FILLER_12_47,VPWR,li1,27.8300,46.2400,1.799998
FILLER_12_33,VPWR,li1,20.9300,46.2400,1.799999
FILLER_12_29,VPWR,li1,19.7800,46.2400,1.799999
FILLER_12_26,VPWR,li1,17.9400,46.2400,1.799999
FILLER_12_18,VPWR,li1,15.6400,46.2400,1.799999
FILLER_12_6,VPWR,li1,11.0400,46.2400,1.799999
FILLER_11_92,VPWR,li1,48.0700,40.8000,1.799997
FILLER_11_81,VPWR,li1,44.6200,40.8000,1.799997
FILLER_11_69,VPWR,li1,40.0200,40.8000,1.799998
FILLER_11_57,VPWR,li1,34.5000,40.8000,1.799998
FILLER_11_55,VPWR,li1,31.0500,40.8000,1.799998
FILLER_11_43,VPWR,li1,28.0600,40.8000,1.799998
FILLER_11_31,VPWR,li1,22.5400,40.8000,1.799999
FILLER_11_19,VPWR,li1,17.0200,40.8000,1.799998
FILLER_11_7,VPWR,li1,11.5000,40.8000,1.799998
FILLER_10_85,VPWR,li1,46.4600,40.8000,1.799997
FILLER_10_83,VPWR,li1,43.9300,40.8000,1.799997
FILLER_10_77,VPWR,li1,42.3200,40.8000,1.799997
FILLER_10_65,VPWR,li1,38.1800,40.8000,1.799998
FILLER_10_53,VPWR,li1,32.6600,40.8000,1.799998
FILLER_10_41,VPWR,li1,27.1400,40.8000,1.799998
FILLER_10_29,VPWR,li1,21.6200,40.8000,1.799999
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.799999
FILLER_10_19,VPWR,li1,16.1000,40.8000,1.799998
FILLER_10_7,VPWR,li1,11.5000,40.8000,1.799998
FILLER_9_93,VPWR,li1,48.5300,35.3600,1.799997
FILLER_9_87,VPWR,li1,46.9200,35.3600,1.799997
FILLER_9_77,VPWR,li1,41.1700,35.3600,1.799997
FILLER_9_69,VPWR,li1,39.1000,35.3600,1.799997
FILLER_9_57,VPWR,li1,34.5000,35.3600,1.799998
FILLER_9_55,VPWR,li1,31.0500,35.3600,1.799998
FILLER_9_47,VPWR,li1,28.9800,35.3600,1.799998
FILLER_9_35,VPWR,li1,24.3800,35.3600,1.799998
FILLER_9_26,VPWR,li1,18.1700,35.3600,1.799999
FILLER_9_18,VPWR,li1,15.6400,35.3600,1.799999
FILLER_9_6,VPWR,li1,11.0400,35.3600,1.799998
FILLER_8_85,VPWR,li1,47.3800,35.3600,1.799997
FILLER_8_83,VPWR,li1,43.9300,35.3600,1.799997
FILLER_8_77,VPWR,li1,42.3200,35.3600,1.799997
FILLER_8_65,VPWR,li1,38.1800,35.3600,1.799997
FILLER_8_46,VPWR,li1,26.9100,35.3600,1.799998
FILLER_8_40,VPWR,li1,25.3000,35.3600,1.799998
FILLER_8_29,VPWR,li1,19.3200,35.3600,1.799999
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799999
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.799999
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799998
FILLER_7_87,VPWR,li1,46.9200,29.9200,1.799996
FILLER_7_75,VPWR,li1,42.7800,29.9200,1.799996
FILLER_7_57,VPWR,li1,32.6600,29.9200,1.799997
FILLER_7_45,VPWR,li1,27.1400,29.9200,1.799998
FILLER_7_33,VPWR,li1,23.4600,29.9200,1.799998
FILLER_7_19,VPWR,li1,16.1000,29.9200,1.799998
FILLER_7_7,VPWR,li1,11.5000,29.9200,1.799998
FILLER_6_85,VPWR,li1,46.4600,29.9200,1.799996
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799996
FILLER_6_77,VPWR,li1,42.3200,29.9200,1.799996
FILLER_6_65,VPWR,li1,38.1800,29.9200,1.799997
FILLER_6_53,VPWR,li1,32.6600,29.9200,1.799997
FILLER_6_41,VPWR,li1,27.1400,29.9200,1.799998
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.799998
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799998
FILLER_6_19,VPWR,li1,16.1000,29.9200,1.799998
FILLER_6_7,VPWR,li1,11.5000,29.9200,1.799998
FILLER_5_93,VPWR,li1,48.5300,24.4800,1.799998
FILLER_5_81,VPWR,li1,45.5400,24.4800,1.799998
FILLER_5_69,VPWR,li1,40.0200,24.4800,1.799998
FILLER_5_57,VPWR,li1,34.5000,24.4800,1.799999
FILLER_5_54,VPWR,li1,30.8200,24.4800,1.799999
FILLER_5_42,VPWR,li1,27.6000,24.4800,1.799999
FILLER_5_27,VPWR,li1,18.6300,24.4800,1.799999
FILLER_5_19,VPWR,li1,16.1000,24.4800,1.799999
FILLER_5_7,VPWR,li1,11.5000,24.4800,1.799998
FILLER_4_93,VPWR,li1,48.5300,24.4800,1.799998
FILLER_4_85,VPWR,li1,46.4600,24.4800,1.799998
FILLER_4_73,VPWR,li1,39.5600,24.4800,1.799998
FILLER_4_65,VPWR,li1,37.2600,24.4800,1.799998
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799999
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.799999
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799999
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799999
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799999
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799998
FILLER_3_93,VPWR,li1,49.2200,19.0400,1.799999
FILLER_3_81,VPWR,li1,45.5400,19.0400,1.799999
FILLER_3_69,VPWR,li1,40.0200,19.0400,1.799999
FILLER_3_57,VPWR,li1,34.5000,19.0400,1.799999
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.799999
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.799999
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.799999
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799999
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799999
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799999
FILLER_2_93,VPWR,li1,48.5300,19.0400,1.799999
FILLER_2_85,VPWR,li1,46.4600,19.0400,1.799999
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.799999
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.799999
FILLER_2_58,VPWR,li1,32.4300,19.0400,1.799999
FILLER_2_46,VPWR,li1,29.4400,19.0400,1.799999
FILLER_2_29,VPWR,li1,20.7000,19.0400,1.799999
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799999
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799999
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799999
FILLER_1_93,VPWR,li1,49.2200,13.6000,1.799995
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.799995
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.799995
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.799995
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799996
FILLER_1_47,VPWR,li1,28.9800,13.6000,1.799996
FILLER_1_35,VPWR,li1,22.3100,13.6000,1.799997
FILLER_1_27,VPWR,li1,19.7800,13.6000,1.799997
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799997
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799997
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799995
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.799995
FILLER_0_77,VPWR,li1,42.3200,13.6000,1.799995
FILLER_0_70,VPWR,li1,38.4100,13.6000,1.799995
FILLER_0_63,VPWR,li1,35.1900,13.6000,1.799995
FILLER_0_57,VPWR,li1,32.2000,13.6000,1.799996
FILLER_0_55,VPWR,li1,31.0500,13.6000,1.799996
FILLER_0_48,VPWR,li1,28.5200,13.6000,1.799996
FILLER_0_42,VPWR,li1,25.5300,13.6000,1.799997
FILLER_0_35,VPWR,li1,22.3100,13.6000,1.799997
FILLER_0_29,VPWR,li1,19.3200,13.6000,1.799997
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799997
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799997
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799997
fanout31,VPWR,li1,32.6600,46.2400,1.799998
fanout30,VPWR,li1,38.1800,51.6800,1.799999
max_cap29,VPWR,li1,23.2300,35.3600,1.799998
output28,VPWR,li1,36.8000,57.1200,1.799996
output27,VPWR,li1,33.5800,13.6000,1.799995
output26,VPWR,li1,36.8000,13.6000,1.799995
output25,VPWR,li1,40.0200,13.6000,1.799995
output24,VPWR,li1,7.8200,29.9200,1.799997
output23,VPWR,li1,7.8200,40.8000,1.799998
output22,VPWR,li1,7.8200,29.9200,1.799997
output21,VPWR,li1,7.8200,24.4800,1.799998
output20,VPWR,li1,49.2200,29.9200,1.799996
output19,VPWR,li1,49.2200,40.8000,1.799997
output18,VPWR,li1,49.2200,29.9200,1.799996
output17,VPWR,li1,23.9200,57.1200,1.799998
output16,VPWR,li1,23.9200,13.6000,1.799997
output15,VPWR,li1,20.7000,13.6000,1.799997
output14,VPWR,li1,49.2200,40.8000,1.799997
output13,VPWR,li1,33.5800,57.1200,1.799996
input12,VPWR,li1,39.7900,57.1200,1.799996
input11,VPWR,li1,49.4500,19.0400,1.799999
input10,VPWR,li1,49.4500,24.4800,1.799998
input9,VPWR,li1,49.4500,24.4800,1.799998
input8,VPWR,li1,49.4500,46.2400,1.799997
input7,VPWR,li1,7.5900,35.3600,1.799998
input6,VPWR,li1,26.9100,57.1200,1.799997
input5,VPWR,li1,26.9100,13.6000,1.799996
input4,VPWR,li1,30.1300,13.6000,1.799996
input3,VPWR,li1,49.4500,35.3600,1.799997
input2,VPWR,li1,7.8200,40.8000,1.799998
input1,VPWR,li1,7.5900,46.2400,1.799998
TAP_TAPCELL_ROW_16_61,VPWR,li1,44.3900,56.8130,1.799996
TAP_TAPCELL_ROW_16_60,VPWR,li1,31.5100,56.8130,1.799996
TAP_TAPCELL_ROW_16_59,VPWR,li1,18.6300,56.8130,1.799998
TAP_TAPCELL_ROW_15_58,VPWR,li1,31.5100,51.9860,1.799999
TAP_TAPCELL_ROW_14_57,VPWR,li1,44.3900,51.3730,1.799999
TAP_TAPCELL_ROW_14_56,VPWR,li1,18.6300,51.3730,1.800000
TAP_TAPCELL_ROW_13_55,VPWR,li1,31.5100,46.5460,1.799998
TAP_TAPCELL_ROW_12_54,VPWR,li1,44.3900,45.9330,1.799998
TAP_TAPCELL_ROW_12_53,VPWR,li1,18.6300,45.9330,1.799999
TAP_TAPCELL_ROW_11_52,VPWR,li1,31.5100,41.1060,1.799998
TAP_TAPCELL_ROW_10_51,VPWR,li1,44.3900,40.4930,1.799997
TAP_TAPCELL_ROW_10_50,VPWR,li1,18.6300,40.4930,1.799999
TAP_TAPCELL_ROW_9_49,VPWR,li1,31.5100,35.6660,1.799998
TAP_TAPCELL_ROW_8_48,VPWR,li1,44.3900,35.0530,1.799997
TAP_TAPCELL_ROW_8_47,VPWR,li1,18.6300,35.0530,1.799999
TAP_TAPCELL_ROW_7_46,VPWR,li1,31.5100,30.2260,1.799997
TAP_TAPCELL_ROW_6_45,VPWR,li1,44.3900,29.6130,1.799996
TAP_TAPCELL_ROW_6_44,VPWR,li1,18.6300,29.6130,1.799998
TAP_TAPCELL_ROW_5_43,VPWR,li1,31.5100,24.7860,1.799999
TAP_TAPCELL_ROW_4_42,VPWR,li1,44.3900,24.1730,1.799998
TAP_TAPCELL_ROW_4_41,VPWR,li1,18.6300,24.1730,1.799999
TAP_TAPCELL_ROW_3_40,VPWR,li1,31.5100,19.3460,1.799999
TAP_TAPCELL_ROW_2_39,VPWR,li1,44.3900,18.7330,1.799999
TAP_TAPCELL_ROW_2_38,VPWR,li1,18.6300,18.7330,1.799999
TAP_TAPCELL_ROW_1_37,VPWR,li1,31.5100,13.9060,1.799996
TAP_TAPCELL_ROW_0_36,VPWR,li1,44.3900,13.2930,1.799995
TAP_TAPCELL_ROW_0_35,VPWR,li1,31.5100,13.2930,1.799996
TAP_TAPCELL_ROW_0_34,VPWR,li1,18.6300,13.2930,1.799997
PHY_EDGE_ROW_16_Left_33,VPWR,li1,6.2100,57.1200,1.799998
PHY_EDGE_ROW_15_Left_32,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_14_Left_31,VPWR,li1,6.2100,51.6800,1.800000
PHY_EDGE_ROW_13_Left_30,VPWR,li1,6.2100,46.2400,1.799998
PHY_EDGE_ROW_12_Left_29,VPWR,li1,6.2100,46.2400,1.799998
PHY_EDGE_ROW_11_Left_28,VPWR,li1,6.2100,40.8000,1.799998
PHY_EDGE_ROW_10_Left_27,VPWR,li1,6.2100,40.8000,1.799998
PHY_EDGE_ROW_9_Left_26,VPWR,li1,6.2100,35.3600,1.799998
PHY_EDGE_ROW_8_Left_25,VPWR,li1,6.2100,35.3600,1.799998
PHY_EDGE_ROW_7_Left_24,VPWR,li1,6.2100,29.9200,1.799997
PHY_EDGE_ROW_6_Left_23,VPWR,li1,6.2100,29.9200,1.799997
PHY_EDGE_ROW_5_Left_22,VPWR,li1,6.2100,24.4800,1.799998
PHY_EDGE_ROW_4_Left_21,VPWR,li1,6.2100,24.4800,1.799998
PHY_EDGE_ROW_3_Left_20,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_2_Left_19,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_1_Left_18,VPWR,li1,6.2100,13.6000,1.799997
PHY_EDGE_ROW_0_Left_17,VPWR,li1,6.2100,13.6000,1.799997
PHY_EDGE_ROW_16_Right_16,VPWR,li1,50.8300,57.1200,1.799996
PHY_EDGE_ROW_15_Right_15,VPWR,li1,50.8300,51.6800,1.799999
PHY_EDGE_ROW_14_Right_14,VPWR,li1,50.8300,51.6800,1.799999
PHY_EDGE_ROW_13_Right_13,VPWR,li1,50.8300,46.2400,1.799997
PHY_EDGE_ROW_12_Right_12,VPWR,li1,50.8300,46.2400,1.799997
PHY_EDGE_ROW_11_Right_11,VPWR,li1,50.8300,40.8000,1.799997
PHY_EDGE_ROW_10_Right_10,VPWR,li1,50.8300,40.8000,1.799997
PHY_EDGE_ROW_9_Right_9,VPWR,li1,50.8300,35.3600,1.799997
PHY_EDGE_ROW_8_Right_8,VPWR,li1,50.8300,35.3600,1.799997
PHY_EDGE_ROW_7_Right_7,VPWR,li1,50.8300,29.9200,1.799996
PHY_EDGE_ROW_6_Right_6,VPWR,li1,50.8300,29.9200,1.799996
PHY_EDGE_ROW_5_Right_5,VPWR,li1,50.8300,24.4800,1.799998
PHY_EDGE_ROW_4_Right_4,VPWR,li1,50.8300,24.4800,1.799998
PHY_EDGE_ROW_3_Right_3,VPWR,li1,50.8300,19.0400,1.799999
PHY_EDGE_ROW_2_Right_2,VPWR,li1,50.8300,19.0400,1.799999
PHY_EDGE_ROW_1_Right_1,VPWR,li1,50.8300,13.6000,1.799995
PHY_EDGE_ROW_0_Right_0,VPWR,li1,50.8300,13.6000,1.799995
_27_,VPWR,li1,47.1500,40.8000,1.799997
_26_,VPWR,li1,38.6400,29.9200,1.799997
_25_,VPWR,li1,29.6700,29.9200,1.799997
_24_,VPWR,li1,25.7600,46.2400,1.799998
_23_,VPWR,li1,22.7700,46.2400,1.799999
_22_,VPWR,li1,25.0700,13.6000,1.799997
_21_,VPWR,li1,24.6100,19.0400,1.799999
_20_,VPWR,li1,43.4700,35.3600,1.799997
_19_,VPWR,li1,37.0300,46.2400,1.799998
_18_,VPWR,li1,34.7300,19.0400,1.799999
_17_,VPWR,li1,38.8700,19.0400,1.799999
_16_,VPWR,li1,42.0900,24.4800,1.799998
_15_,VPWR,li1,29.6700,35.3600,1.799998
_14_,VPWR,li1,19.3200,29.9200,1.799998
_13_,VPWR,li1,20.2400,35.3600,1.799999
_12_,VPWR,li1,20.7000,24.4800,1.799999
_11_,VPWR,li1,23.4600,24.4800,1.799999
_10_,VPWR,li1,21.1600,35.3600,1.799999
_09_,VPWR,li1,35.4200,29.9200,1.799997
_08_,VPWR,li1,33.8100,35.3600,1.799998
_07_,VPWR,li1,33.5800,46.2400,1.799998
_06_,VPWR,li1,30.1300,46.2400,1.799998
