Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_57,VPWR,li1,32.6600,51.6800,1.799934
FILLER_15_37,VPWR,li1,25.3000,51.6800,1.799956
FILLER_15_11,VPWR,li1,10.8100,51.6800,1.799966
FILLER_15_3,VPWR,li1,8.7400,51.6800,1.799966
FILLER_14_197,VPWR,li1,96.3700,51.6800,1.799837
FILLER_14_186,VPWR,li1,91.5400,51.6800,1.799840
FILLER_14_159,VPWR,li1,78.8900,51.6800,1.799851
FILLER_14_138,VPWR,li1,69.4600,51.6800,1.799862
FILLER_14_110,VPWR,li1,57.0400,51.6800,1.799882
FILLER_14_102,VPWR,li1,52.6700,51.6800,1.799891
FILLER_14_93,VPWR,li1,49.2200,51.6800,1.799895
FILLER_14_63,VPWR,li1,35.4200,51.6800,1.799926
FILLER_14_53,VPWR,li1,30.8200,51.6800,1.799939
FILLER_14_22,VPWR,li1,17.0200,51.6800,1.799967
FILLER_14_7,VPWR,li1,10.1200,51.6800,1.799966
FILLER_13_225,VPWR,li1,109.7100,46.2400,1.799604
FILLER_13_221,VPWR,li1,107.8700,46.2400,1.799604
FILLER_13_178,VPWR,li1,88.0900,46.2400,1.799626
FILLER_13_150,VPWR,li1,74.9800,46.2400,1.799660
FILLER_13_126,VPWR,li1,64.1700,46.2400,1.799702
FILLER_13_118,VPWR,li1,61.6400,46.2400,1.799710
FILLER_13_94,VPWR,li1,48.9900,46.2400,1.799762
FILLER_13_84,VPWR,li1,44.3900,46.2400,1.799784
FILLER_13_57,VPWR,li1,31.9700,46.2400,1.799853
FILLER_13_55,VPWR,li1,31.0500,46.2400,1.799865
FILLER_13_51,VPWR,li1,29.9000,46.2400,1.799865
FILLER_13_3,VPWR,li1,7.5900,46.2400,1.799916
FILLER_12_206,VPWR,li1,100.7400,46.2400,1.799606
FILLER_12_174,VPWR,li1,85.7900,46.2400,1.799632
FILLER_12_138,VPWR,li1,69.4600,46.2400,1.799684
FILLER_12_122,VPWR,li1,63.4800,46.2400,1.799702
FILLER_12_110,VPWR,li1,58.8800,46.2400,1.799722
FILLER_12_104,VPWR,li1,53.5900,46.2400,1.799743
FILLER_12_78,VPWR,li1,42.7800,46.2400,1.799796
FILLER_12_60,VPWR,li1,33.5800,46.2400,1.799853
FILLER_12_29,VPWR,li1,19.0900,46.2400,1.799920
FILLER_12_26,VPWR,li1,17.9400,46.2400,1.799917
FILLER_12_3,VPWR,li1,7.5900,46.2400,1.799916
FILLER_11_225,VPWR,li1,109.7100,40.8000,1.799620
FILLER_11_206,VPWR,li1,100.7400,40.8000,1.799622
FILLER_11_196,VPWR,li1,95.9100,40.8000,1.799627
FILLER_11_192,VPWR,li1,94.7600,40.8000,1.799631
FILLER_11_173,VPWR,li1,85.7900,40.8000,1.799649
FILLER_11_167,VPWR,li1,82.5700,40.8000,1.799653
FILLER_11_121,VPWR,li1,62.5600,40.8000,1.799715
FILLER_11_111,VPWR,li1,56.8100,40.8000,1.799743
FILLER_11_107,VPWR,li1,55.6600,40.8000,1.799743
FILLER_11_78,VPWR,li1,42.3200,40.8000,1.799812
FILLER_11_61,VPWR,li1,33.8100,40.8000,1.799852
FILLER_11_57,VPWR,li1,32.6600,40.8000,1.799865
FILLER_11_20,VPWR,li1,15.4100,40.8000,1.799923
FILLER_11_7,VPWR,li1,9.6600,40.8000,1.799922
FILLER_10_226,VPWR,li1,109.9400,40.8000,1.799620
FILLER_10_208,VPWR,li1,101.4300,40.8000,1.799622
FILLER_10_171,VPWR,li1,84.6400,40.8000,1.799649
FILLER_10_163,VPWR,li1,82.3400,40.8000,1.799653
FILLER_10_141,VPWR,li1,70.8400,40.8000,1.799685
FILLER_10_129,VPWR,li1,65.3200,40.8000,1.799704
FILLER_10_101,VPWR,li1,52.9000,40.8000,1.799757
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.799799
FILLER_10_61,VPWR,li1,34.5000,40.8000,1.799852
FILLER_10_50,VPWR,li1,29.2100,40.8000,1.799878
FILLER_10_37,VPWR,li1,23.4600,40.8000,1.799910
FILLER_10_25,VPWR,li1,17.7100,40.8000,1.799923
FILLER_10_3,VPWR,li1,7.8200,40.8000,1.799922
FILLER_9_200,VPWR,li1,98.2100,35.3600,1.799795
FILLER_9_181,VPWR,li1,89.0100,35.3600,1.799801
FILLER_9_177,VPWR,li1,87.8600,35.3600,1.799801
FILLER_9_167,VPWR,li1,82.5700,35.3600,1.799807
FILLER_9_163,VPWR,li1,81.4200,35.3600,1.799807
FILLER_9_140,VPWR,li1,70.6100,35.3600,1.799822
FILLER_9_135,VPWR,li1,67.8500,35.3600,1.799826
FILLER_9_129,VPWR,li1,66.2400,35.3600,1.799831
FILLER_9_81,VPWR,li1,43.0100,35.3600,1.799886
FILLER_9_61,VPWR,li1,33.8100,35.3600,1.799916
FILLER_9_57,VPWR,li1,32.6600,35.3600,1.799922
FILLER_9_29,VPWR,li1,19.3200,35.3600,1.799955
FILLER_9_3,VPWR,li1,7.3600,35.3600,1.799953
FILLER_8_223,VPWR,li1,108.3300,35.3600,1.799792
FILLER_8_206,VPWR,li1,100.5100,35.3600,1.799794
FILLER_8_192,VPWR,li1,94.7600,35.3600,1.799797
FILLER_8_174,VPWR,li1,86.0200,35.3600,1.799802
FILLER_8_127,VPWR,li1,65.3200,35.3600,1.799831
FILLER_8_85,VPWR,li1,45.3100,35.3600,1.799880
FILLER_8_81,VPWR,li1,43.4700,35.3600,1.799886
FILLER_8_60,VPWR,li1,33.3500,35.3600,1.799916
FILLER_8_56,VPWR,li1,32.2000,35.3600,1.799922
FILLER_8_29,VPWR,li1,19.3200,35.3600,1.799955
FILLER_8_3,VPWR,li1,7.3600,35.3600,1.799953
FILLER_7_225,VPWR,li1,109.7100,29.9200,1.799815
FILLER_7_223,VPWR,li1,108.3300,29.9200,1.799815
FILLER_7_173,VPWR,li1,85.7900,29.9200,1.799829
FILLER_7_165,VPWR,li1,82.1100,29.9200,1.799832
FILLER_7_148,VPWR,li1,73.8300,29.9200,1.799842
FILLER_7_119,VPWR,li1,61.1800,29.9200,1.799862
FILLER_7_75,VPWR,li1,41.4000,29.9200,1.799905
FILLER_7_57,VPWR,li1,32.2000,29.9200,1.799932
FILLER_7_30,VPWR,li1,19.5500,29.9200,1.799965
FILLER_7_23,VPWR,li1,16.7900,29.9200,1.799964
FILLER_7_15,VPWR,li1,14.2600,29.9200,1.799964
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.799964
FILLER_6_209,VPWR,li1,102.1200,29.9200,1.799817
FILLER_6_195,VPWR,li1,95.4500,29.9200,1.799821
FILLER_6_183,VPWR,li1,89.9300,29.9200,1.799824
